Time,Time Code,Country Name,Country Code,Firms with female participation in ownership (% of firms) [IC.FRM.FEMO.ZS],Share of female business owners (% of total business owners) [IC.WEF.LLCO.FE.ZS],Share of female directors (% of total directors) [IC.WEF.LLCD.FE.ZS],Share of female sole proprietors  (% of sole proprietors) [IC.WEF.SOLO.FE.ZS],Share of male business owners  (% of total business owners) [IC.WEF.LLCO.MA.ZS],Share of male directors (% of total directors) [IC.WEF.LLCD.MA.ZS],Share of male sole proprietors  (% of sole proprietors) [IC.WEF.SOLO.MA.ZS],Dismissal of pregnant workers is prohibited (1=yes; 0=no) [SG.DML.PRGW],"Employers, female (% of female employment) (modeled ILO estimate) [SL.EMP.MPYR.FE.ZS]","Employers, male (% of male employment) (modeled ILO estimate) [SL.EMP.MPYR.MA.ZS]","Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],"Employment in agriculture, female (% of female employment) (modeled ILO estimate) [SL.AGR.EMPL.FE.ZS]","Employment in agriculture, male (% of male employment) (modeled ILO estimate) [SL.AGR.EMPL.MA.ZS]",Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],"Employment in industry, female (% of female employment) (modeled ILO estimate) [SL.IND.EMPL.FE.ZS]","Employment in industry, male (% of male employment) (modeled ILO estimate) [SL.IND.EMPL.MA.ZS]",Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment in services, female (% of female employment) (modeled ILO estimate) [SL.SRV.EMPL.FE.ZS]","Employment in services, male (% of male employment) (modeled ILO estimate) [SL.SRV.EMPL.MA.ZS]","Employment to population ratio, 15+, female (%) (national estimate) [SL.EMP.TOTL.SP.FE.NE.ZS]","Employment to population ratio, 15+, male (%) (national estimate) [SL.EMP.TOTL.SP.MA.NE.ZS]","Employment to population ratio, 15+, total (%) (national estimate) [SL.EMP.TOTL.SP.NE.ZS]",Female professional and technical workers (% of total) [SG.GEN.TECH.ZS],"Informal employment, female (% of total non-agricultural employment) [SL.ISV.IFRM.FE.ZS]","Informal employment, male (% of total non-agricultural employment) [SL.ISV.IFRM.MA.ZS]","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.FE.ZS]","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.MA.ZS]","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.ZS]",Labor force with advanced education (% of total working-age population with advanced education) [SL.TLF.ADVN.ZS],"Labor force with advanced education, female (% of female working-age population with advanced education) [SL.TLF.ADVN.FE.ZS]","Labor force with advanced education, male (% of male working-age population with advanced education) [SL.TLF.ADVN.MA.ZS]",Labor force with basic education (% of total working-age population with basic education) [SL.TLF.BASC.ZS],"Labor force with basic education, female (% of female working-age population with basic education) [SL.TLF.BASC.FE.ZS]","Labor force with basic education, male (% of male working-age population with basic education) [SL.TLF.BASC.MA.ZS]",Labor force with intermediate education (% of total working-age population with intermediate education) [SL.TLF.INTM.ZS],"Labor force with intermediate education, female (% of female working-age population with intermediate education) [SL.TLF.INTM.FE.ZS]","Labor force with intermediate education, male (% of male working-age population with intermediate education) [SL.TLF.INTM.MA.ZS]","Labor force, female [SL.TLF.TOTL.FE.IN]","Labor force, male [SL.TLF.TOTL.MA.IN]","Labor force, total [SL.TLF.TOTL.IN]",Length of paid maternity leave (calendar days) [SH.MMR.LEVE],Length of paid parental leave for father (calendar days) [SH.PAR.LEVE.MA],Length of paid parental leave for mother (calendar days) [SH.PAR.LEVE.FE],Length of paid paternity leave (calendar days) [SH.PTR.LEVE],"Mandatory retirement age, female [SG.AGE.RTRE.FE]","Mandatory retirement age, male [SG.AGE.RTRE.MA]",Paid leave is available to fathers (1=yes; 0=no) [SH.PTR.LEVE.AL],"Part time employment, female (% of total part time employment) [SL.TLF.PART.TL.FE.ZS]","Part time employment, male (% of total male employment) [SL.TLF.PART.MA.ZS]","Part time employment, total (% of total employment) [SL.TLF.PART.ZS]",Ratio of female to male labor force participation rate (%) (modeled ILO estimate) [SL.TLF.CACT.FM.ZS],"Self-employed, female (% of female employment) (modeled ILO estimate) [SL.EMP.SELF.FE.ZS]","Self-employed, male (% of male employment) (modeled ILO estimate) [SL.EMP.SELF.MA.ZS]","Self-employed, total (% of total employment) (modeled ILO estimate) [SL.EMP.SELF.ZS]"
2015,YR2015,Chile,CHL,..,31.8584986700614,..,30.5699687091536,68.1415013299386,..,69.4300312908464,1,2.4300000667572,5.34000015258789,4.15000009536743,9.38000011444092,4.53000020980835,12.75,23.2800006866455,11.2299995422363,31.6800003051758,67.3399963378906,84.2399978637695,55.5699996948242,45,67.4000015258789,56.0099983215332,..,..,..,56.58,79.67,68.07,83.9899978637695,77.620002746582,90.3199996948242,49.0499992370605,35.7700004577637,61.9799995422363,66.6699981689453,55.7900009155273,78.1399993896484,3514137,5058534,8566114,126,0,42,7,..,..,1,53.6333765363943,22.6000003814697,28.8600006103516,67.5354210120077,25.2399997711182,25.9300003051758,25.6499996185303
2015,YR2015,Colombia,COL,..,..,..,..,..,..,..,1,2.59999990463257,5.34000015258789,4.17999982833862,16.0100002288818,7.21999979019165,22.3799991607666,19.8299999237061,14,24.0499992370605,64.1699981689453,78.7799987792969,53.560001373291,49.2700004577637,74.1999969482422,61.2700004577637,..,61.1500015258789,55.5699996948242,63.47,85.94,74.43,77.7900009155273,74.3000030517578,82.129997253418,60.5900001525879,44.5999984741211,76.7799987792969,72.75,60.8899993896484,85.3499984741211,10583594,14201187,24759082,98,0,0,10,..,..,1,60.3316305760384,17.1499996185303,25.3400001525879,71.3476757369933,49.5999984741211,52.1100006103516,51.0499992370605
2015,YR2015,Costa Rica,CRI,..,..,..,..,..,..,..,1,1.86000001430511,3.98000001907349,3.17000007629395,12.3100004196167,4.19999980926514,17.3600006103516,19.1499996185303,9.63000011444092,25.0900001525879,68.5400009155273,86.1699981689453,57.560001373291,44.6399993896484,70.2799987792969,57.5200004577637,..,43.6500015258789,32.9500007629395,53.92,81.36,67.67,78.9300003051758,75.6900024414063,82.5,60.8600006103516,45.3400001525879,75.5400009155273,66.2200012207031,54.9500007629395,77.6100006103516,947720,1401426,2380188,120,0,0,0,..,..,0,55.2077713912169,18.4099998474121,25.4500007629395,65.825789818099,21.0200004577637,26.3700008392334,24.3099994659424
2015,YR2015,Czechia,CZE,..,..,..,..,..,..,..,1,1.86000001430511,4.82000017166138,3.51999998092651,2.9300000667572,1.63999998569489,3.9300000667572,38.0299987792969,23.75,49.1199989318848,59.0499992370605,74.620002746582,46.9500007629395,48.1399993896484,65.1399993896484,56.4199981689453,..,..,..,66.56,81.49,74.13,75.629997253418,70.7600021362305,80.75,20.6299991607666,16.5799999237061,27.8299999237061,63.310001373291,55.3600006103516,70.8399963378906,2346257,2963352,5309480,196,0,0,0,..,..,0,53.2489318818275,23.3799991607666,28.1499996185303,75.3455253476118,12.7799997329712,20.8799991607666,17.3400001525879
2015,YR2015,Denmark,DNK,..,19.9764246509743,16.1308281141267,37.3547003724185,80.0235753490257,83.8691718858734,62.6452996275815,1,1.78999996185303,5.3600001335144,3.6800000667572,2.49000000953674,1,3.80999994277954,19.4200000762939,9.61999988555908,28.1000003814697,78.0800018310547,89.379997253418,68.0899963378906,53.0299987792969,62.0200004577637,57.4700012207031,..,..,..,73.58,80.07,76.86,77.1999969482422,75.9700012207031,78.75,42.5400009155273,34.0999984741211,51.2299995422363,66.5699996948242,62.3600006103516,70.2200012207031,1357389,1537807,2895364,126,0,0,14,..,..,1,58.9665637100886,32.7200012207031,42.439998626709,85.9286963358154,5.46000003814697,11.8900003433228,8.86999988555908
2015,YR2015,Estonia,EST,..,29.8707776014509,31.3045004974542,49.4230769230769,70.1292223985491,68.6954995025458,50.5769230769231,1,1.89999997615814,5.28999996185303,3.64000010490417,3.90000009536743,2.50999999046326,5.23000001907349,30.6599998474121,17.4699993133545,43.2099990844727,65.4400024414063,80.0299987792969,51.560001373291,52.439998626709,65.0299987792969,58.2000007629395,..,..,..,73.17,80.52,76.8,81.2699966430664,78.1399993896484,86.9000015258789,39.5800018310547,30.8400001525879,46.189998626709,73.120002746582,65.1600036621094,80.1900024414063,332815,352589,682934,140,0,0,14,..,..,1,57.0331706865467,23,27.5200004577637,80.8495498807859,6.65999984741211,12.0500001907349,9.42000007629395
2015,YR2015,Finland,FIN,..,..,..,..,..,..,..,1,2.13000011444092,6.21999979019165,4.23000001907349,4.21999979019165,2.20000004768372,6.1399998664856,21.7000007629395,8.72999954223633,33.9599990844727,74.0699996948242,89.0699996948242,59.9099998474121,50.689998626709,56.2999992370605,53.4199981689453,..,..,..,74.39,76.85,75.63,75.0299987792969,74.6699981689453,75.4899978637695,28.0100002288818,21.8199996948242,34.0800018310547,67,61.7900009155273,71.7799987792969,1303456,1397768,2699822,147,0,0,76,..,..,1,55.296672197977,37.4700012207031,43.2000007629395,89.116701909911,9.4399995803833,18.7299995422363,14.2200002670288
2015,YR2015,France,FRA,..,..,..,39.6251875343398,..,..,60.3748124656602,1,2.20000004768372,6.15000009536743,4.26000022888184,2.71000003814697,1.61000001430511,3.73000001907349,20.3199996948242,9.39000034332275,30.4099998474121,76.9700012207031,89,65.8600006103516,46.5299987792969,54.3199996948242,50.2599983215332,..,..,..,67.28,75.29,71.23,77.5199966430664,76,79.3000030517578,30.8099994659424,25.0699996948242,37.9900016784668,62.3499984741211,58.3499984741211,66.0599975585938,14676111,15817834,30494746,112,180,180,15,..,..,1,59.9956448468523,31.6700000762939,40.8499984741211,84.796043538431,8.14999961853027,14.6599998474121,11.539999961853
2015,YR2015,Germany,DEU,..,14.9738582608978,..,35.2014640115215,85.0261417391022,..,64.7985359884785,1,2.50999999046326,6.46000003814697,4.61999988555908,1.38999998569489,0.959999978542328,1.77999997138977,27.6900005340576,13.8599996566772,39.7000007629395,70.9199981689453,85.1900024414063,58.5299987792969,52.4000015258789,62.5900001525879,57.3800010681152,..,..,..,72.96,82.07,77.57,73.620002746582,74.3199996948242,73.120002746582,37.7999992370605,29.4400005340576,50.1399993896484,64.0400009155273,60.4900016784668,67.8099975585938,19804238,22860538,42660627,98,60,60,0,..,..,1,66.1885150248979,25.6100006103516,40.4500007629395,83.0570281868778,7.75,13.3599996566772,10.75
2015,YR2015,Greece,GRC,..,..,..,..,..,..,..,1,4.38000011444092,8.67000007629395,6.88000011444092,12.8999996185303,12.3599996566772,13.2799997329712,14.9399995803833,7.96999979019165,19.9300003051758,72.1600036621094,79.6699981689453,66.7900009155273,31.4599990844727,46.5299987792969,38.7299995422363,..,..,..,60.18,75.83,68.02,76,76.6100006103516,75.379997253418,34.2700004577637,24.1000003814697,44.9099998474121,60.2799987792969,52.4700012207031,68.4000015258789,2130810,2689698,4788983,119,0,0,2,..,..,1,53.2721550136775,20.5599994659424,25.7399997711182,76.1762716002383,29.5799999237061,38.810001373291,34.9599990844727
2015,YR2015,Hungary,HUN,..,..,..,..,..,..,..,1,3.08999991416931,6.78999996185303,5.09999990463257,4.90000009536743,2.65000009536743,6.80000019073486,30.3299999237061,18.9400005340576,39.9099998474121,64.7699966430664,78.4199981689453,53.2900009155273,44.0200004577637,58.939998626709,51.0299987792969,..,..,..,61.89,75.01,68.37,72.7099990844727,69.8199996948242,76.4800033569336,25.9400005340576,19.9799995422363,34.5999984741211,63.4799995422363,55.5,70.9899978637695,2092729,2500062,4587118,168,0,0,7,..,..,1,53.1250246927493,19.5799999237061,22.7000007629395,74.5356398029585,7.98000001907349,13.2600002288818,10.8500003814697
2015,YR2015,Iceland,ISL,..,..,..,..,..,..,..,1,1.46000003814697,5.46999979019165,3.5699999332428,4.23999977111816,1.75,6.48999977111816,17.8400001525879,6.90000009536743,27.7199993133545,77.9199981689453,91.3499984741211,65.7900009155273,76.4400024414063,82.9000015258789,79.6900024414063,..,..,..,85.72,90.41,88.09,91.7099990844727,90.6100006103516,93.2699966430664,73.4000015258789,66.5800018310547,80.3399963378906,84.7399978637695,81.5999984741211,86.9800033569336,96578,106969,203751,90,0,0,90,..,..,1,60.5237857699762,28.0400009155273,37.5200004577637,90.2642363380561,7.96000003814697,17.0100002288818,12.7200002670288
2015,YR2015,Ireland,IRL,..,..,..,..,..,..,..,1,2.22000002861023,6.57000017166138,4.57999992370605,5.34000015258789,1.60000002384186,8.47999954223633,18.1100006103516,8.52000045776367,26.1800003051758,76.5500030517578,89.879997253418,65.3399963378906,49.9599990844727,61.6500015258789,55.689998626709,..,..,..,65.35,79.34,72.28,80.9300003051758,77.9400024414063,84.620002746582,33.1500015258789,20.7199993133545,44.5900001525879,66.7600021362305,56.9900016784668,76.3000030517578,1033925,1252222,2285833,182,0,0,0,..,..,0,62.1092004252758,28.8099994659424,41.2999992370605,79.4234308258058,8.38000011444092,23.2999992370605,16.4799995422363
2015,YR2015,Israel,ISR,..,..,..,..,..,..,..,1,1.5,6.15999984741211,3.97000002861023,1.01999998092651,0.600000023841858,1.38999998569489,17.5799999237061,7.98999977111816,26.0499992370605,81.4100036621094,91.4100036621094,72.5599975585938,55.9300003051758,65.75,60.7299995422363,..,..,..,68.43,76.46,72.43,82.1100006103516,80.0500030517578,84.6800003051758,32.8699989318848,20.6100006103516,44.0699996948242,71.5199966430664,65.9000015258789,77.0699996948242,1812256,2048283,3859942,98,0,0,0,..,..,0,63.2871954110423,23.5400009155273,34.1599998474121,85.3113099206354,8.40999984741211,15.1599998474121,11.9899997711182
2015,YR2015,Italy,ITA,..,21.2712429024592,..,..,78.7287570975409,..,..,1,4.09000015258789,8.43000030517578,6.61999988555908,3.75,2.44000005722046,4.69000005722046,26.6000003814697,13.289999961853,36.1399993896484,69.6500015258789,84.2699966430664,59.1699981689453,34.7200012207031,52.2200012207031,43.1399993896484,..,..,..,54.15,74.07,64.07,74.5100021362305,72.0999984741211,77.5100021362305,34.5299987792969,22.75,46.6199989318848,64.1800003051758,56.0299987792969,72.2600021362305,10834663,14818635,25654399,150,210,180,1,..,..,1,60.6669923062457,24.0300006866455,35.4500007629395,67.5443077779662,18.3199996948242,28.7199993133545,24.3799991607666
2015,YR2015,Japan,JPN,..,..,..,..,..,..,..,1,0.819999992847443,2.96000003814697,2.03999996185303,3.63000011444092,3.22000002861023,3.94000005722046,24.9699993133545,14.4700002670288,32.8800010681152,71.3899993896484,82.3099975585938,63.1800003051758,47.9300003051758,67.75,57.4799995422363,..,..,..,66.85,85.16,76.14,77.5599975585938,68.7200012207031,85.9599990844727,..,..,..,53.7099990844727,42.3300018310547,67.1699981689453,28378066,37680994,66061546,98,365,309,0,..,..,1,64.8170536288189,20.2000007629395,32.7099990844727,70.3753224567129,9.72000026702881,12.0799999237061,11.0600004196167
2015,YR2015,"Korea, Rep.",KOR,..,23.7063817080454,..,..,76.2936182919546,..,..,1,3.44000005722046,8.02999973297119,6.11999988555908,5.23000001907349,5.36999988555908,5.1399998664856,25.3899993896484,13.7600002288818,33.6800003051758,69.379997253418,80.870002746582,61.1800003051758,50.6199989318848,71.6399993896484,60.9300003051758,..,..,..,58.06,77.38,67.96,71.9400024414063,60.9799995422363,80.8899993896484,49.75,43.4099998474121,59.8800010681152,62.5900001525879,53.0400009155273,72.1399993896484,11542970,16243483,27788180,90,365,365,3,..,..,1,60.0439292201525,11.1400003433228,16.5300006866455,70.5683134193305,23.4500007629395,27.4099998474121,25.7600002288818
2015,YR2015,Latvia,LVA,..,32.3584801152099,32.2378544735107,41.1910669975186,67.6415198847901,67.7621455264893,58.8089330024814,1,2.57999992370605,6.03999996185303,4.30000019073486,7.94000005722046,5.03999996185303,10.8699998855591,23.6499996185303,12.7299995422363,34.6699981689453,68.4199981689453,82.2300033569336,54.4599990844727,49.439998626709,59.9300003051758,54.1399993896484,..,..,..,72.75,78.85,75.71,83.2200012207031,82.1900024414063,85.2399978637695,38.2000007629395,25.4099998474121,48.3600006103516,68.5400009155273,60.8800010681152,76.0500030517578,501118,508823,1009906,112,0,0,10,..,..,1,63.4260624396751,14.6899995803833,20.0100002288818,80.2965040472564,9.48999977111816,15.7600002288818,12.6099996566772
2015,YR2015,Lithuania,LTU,..,..,..,..,..,..,..,1,1.33000004291534,3.27999997138977,2.28999996185303,9.06999969482422,6.63000011444092,11.6099996566772,25.0699996948242,16.4699993133545,34.0299987792969,65.8600006103516,76.9100036621094,54.3600006103516,50,58.3300018310547,53.7599983215332,..,..,..,72.53,75.75,74.09,82.4400024414063,80.5400009155273,85.5,16.5,10.1400003433228,24.2399997711182,62.9599990844727,55.8400001525879,70.1600036621094,736073,732868,1468508,126,0,0,30,..,..,1,65.140242972525,14.7799997329712,21,83.9082743170111,10.0299997329712,14.6000003814697,12.2700004577637
2015,YR2015,Luxembourg,LUX,..,..,..,..,..,..,..,1,2.29999995231628,4.61999988555908,3.57999992370605,1.04999995231628,0.75,1.28999996185303,12.5200004577637,4.40000009536743,19.1200008392334,86.4300003051758,94.8600006103516,79.5899963378906,50.5499992370605,61.4000015258789,55.9799995422363,..,..,..,65.33,75.76,70.66,79.1800003051758,78.6600036621094,79.6399993896484,41.7299995422363,33.7799987792969,50.9500007629395,59.0800018310547,54.0999984741211,63.7999992370605,129916,155114,285050,112,180,180,2,..,..,1,65.7455557871565,19.9699993133545,31.8600006103516,83.4248026284557,8.68000030517578,10.6300001144409,9.76000022888184
2015,YR2015,Mexico,MEX,..,..,..,..,..,..,..,1,2.29999995231628,5.57000017166138,4.34000015258789,13.4300003051758,3.73000001907349,19.2299995422363,25.1599998474121,16.8500003814697,30.1299991607666,61.4099998474121,79.4199981689453,50.6399993896484,41.4900016784668,74.6999969482422,57.2700004577637,..,..,..,47,82.41,64.14,79.0299987792969,71.4499969482422,86.4899978637695,57.9199981689453,39.4199981689453,77.5699996948242,63.4099998474121,50.0200004577637,79.1100006103516,19662670,32625595,52690173,84,0,0,7,..,..,1,51.9841019323216,20.3799991607666,26.8700008392334,55.5417159892132,32.9099998474121,31.5900001525879,32.0800018310547
2015,YR2015,Netherlands,NLD,..,17.6969862018882,..,40.6263815529237,82.3030137981118,..,59.3736184470763,1,2.09999990463257,5.28999996185303,3.82999992370605,2.3199999332428,1.50999999046326,3.00999999046326,16.4300003051758,6.05000019073486,25.2000007629395,81.25,92.4499969482422,71.7900009155273,54.5200004577637,65.5400009155273,59.9500007629395,..,..,..,74.65,84.57,79.66,80.7200012207031,80.4800033569336,80.9400024414063,45.8400001525879,36.2799987792969,57.5099983215332,70.2099990844727,67.1100006103516,73.1399993896484,4215240,4880048,9095974,112,0,0,2,..,..,1,62.6272920359123,39.2700004577637,56.5999984741211,83.855742603353,13.3500003814697,19.7900009155273,16.8400001525879
2015,YR2015,New Zealand,NZL,..,..,..,..,..,..,..,1,2.5,4.51999998092651,3.5699999332428,6.1399998664856,4,8.02999973297119,21.5900001525879,10,31.8600006103516,72.2799987792969,86,60.1100006103516,59.6699981689453,70.7399978637695,65.0599975585938,..,..,..,73.7,83.95,78.73,83.2799987792969,80.3899993896484,86.2099990844727,19.0400009155273,18.6100006103516,19.5200004577637,73.5400009155273,67.4499969482422,78.4300003051758,1203444,1331746,2535320,98,0,0,0,..,..,0,63.1792612264137,28.0300006866455,40.2099990844727,85.1935400075931,11.5799999237061,17.7600002288818,14.8599996566772
2015,YR2015,Norway,NOR,..,24.1144414168937,18.0922253315489,32.9816201497617,75.8855585831063,81.9077746684512,67.0183798502382,1,0.829999983310699,2.50999999046326,1.72000002861023,2.00999999046326,0.920000016689301,2.99000000953674,20.1200008392334,7.21000003814697,31.6900005340576,77.870002746582,91.870002746582,65.3199996948242,59.7599983215332,64.5299987792969,62.189998626709,..,..,..,76,80.26,78.18,85.0100021362305,84.2099990844727,85.9300003051758,50.7200012207031,46.5499992370605,54.5999984741211,71.0100021362305,65.5199966430664,75.620002746582,1302074,1443413,2762042,0,70,91,0,..,..,1,57.4456310567745,39.8499984741211,48.4099998474121,89.6666631732011,4.6100001335144,9.18000030517578,7.01999998092651
2015,YR2015,Poland,POL,..,..,..,37.6964629047517,..,..,62.3035370952483,1,2.58999991416931,5.01999998092651,3.9300000667572,11.5299997329712,10.3500003814697,12.4899997711182,30.5400009155273,16.4300003051758,41.939998626709,57.9300003051758,73.2200012207031,45.5699996948242,44.7000007629395,59.8400001525879,51.939998626709,..,..,..,61.59,75.15,68.38,80.5500030517578,78.4599990844727,83.5100021362305,19.2800006866455,12.1300001144409,28.0599994659424,60.0400009155273,49.5400009155273,69.7699966430664,8261646,9984701,18332403,182,0,0,14,..,..,1,58.6785532228525,16.8299999237061,22.4899997711182,75.3750989306991,17.6200008392334,24.1499996185303,21.2299995422363
2015,YR2015,Portugal,PRT,..,..,..,..,..,..,..,1,2.82999992370605,6.67000007629395,4.80000019073486,7.53000020980835,5.3899998664856,9.5600004196167,24.3500003814697,15.2399997711182,32.9900016784668,68.120002746582,79.370002746582,57.4500007629395,46.8899993896484,56.2999992370605,51.2900009155273,..,..,..,70.38,77.04,73.6,82.3499984741211,82.1900024414063,82.5999984741211,52.5499992370605,45.6199989318848,59.2099990844727,74.6900024414063,73.5100021362305,75.9000015258789,2540215,2665415,5204014,0,30,42,28,..,..,1,55.6596872971305,23.1000003814697,26.7600002288818,83.8657316597662,13.9099998474121,22.7000007629395,18.4200000762939
2015,YR2015,Slovak Republic,SVK,..,..,..,29.1101926700298,..,..,70.8898073299702,1,1.86000001430511,4.13000011444092,3.11999988555908,3.1800000667572,1.33000004291534,4.67000007629395,36.1100006103516,20.7600002288818,48.439998626709,60.7099990844727,77.9199981689453,46.8899993896484,45.2700004577637,60.9000015258789,52.8199996948242,..,..,..,64.35,77.53,70.95,74.120002746582,70.8199996948242,78.1600036621094,20.4300003051758,16.3899993896484,26.9300003051758,66.120002746582,58.1300010681152,73.5800018310547,1233782,1505998,2739138,238,0,0,0,..,..,0,52.907467089827,20.5200004577637,24.2399997711182,76.5198912376099,10.2600002288818,19.0900001525879,15.1599998474121
2015,YR2015,Slovenia,SVN,..,27.4029695233134,27.9931462840009,38.043252953776,72.5970304766866,72.0068537159991,61.956747046224,1,2.03999996185303,4.80999994277954,3.54999995231628,7.07999992370605,7.1100001335144,7.05000019073486,32.0099983215332,18.2199993133545,43.439998626709,60.9199981689453,74.6699981689453,49.5099983215332,46.6800003051758,57.8499984741211,52.1800003051758,..,..,..,67.91,75.16,71.65,76.9000015258789,77.2900009155273,76.370002746582,28.7999992370605,21.8999996185303,39.0299987792969,60.1100006103516,53.560001373291,65.3300018310547,462068,544778,1006923,105,130,130,21,..,..,1,55.3782814492416,22.4799995422363,27.5499992370605,82.4833918824434,13.460000038147,19.0200004577637,16.5
2015,YR2015,Spain,ESP,..,..,..,..,..,..,..,1,3.28999996185303,6.3600001335144,4.96999979019165,4.11999988555908,2.10999989509583,5.78999996185303,19.8999996185303,8.68000030517578,29.1900005340576,75.9700012207031,89.2099990844727,65.0199966430664,40.6100006103516,51.3600006103516,45.8499984741211,..,..,..,69.04,79.67,74.38,81.4300003051758,81.370002746582,81.4899978637695,51.2299995422363,41.6699981689453,60.5200004577637,68.5100021362305,63.9199981689453,73.0999984741211,10631450,12442860,23036096,112,0,0,15,..,..,1,61.4129290135754,21.6100006103516,30.5100002288818,81.3641896599568,12.8100004196167,20.9799995422363,17.2800006866455
2015,YR2015,Sweden,SWE,..,..,..,..,..,..,..,1,1.70000004768372,5.28999996185303,3.57999992370605,2.03999996185303,1.01999998092651,2.97000002861023,18.2900009155273,6.90999984741211,28.6900005340576,79.6800003051758,92.0699996948242,68.3399963378906,64.4400024414063,68.8099975585938,66.6500015258789,..,..,..,80.02,83.67,81.88,83.3899993896484,82.6600036621094,84.379997253418,47.310001373291,41.6300010681152,52.5800018310547,76.9700012207031,73.4400024414063,79.7300033569336,2463646,2716046,5177181,0,60,60,14,..,..,1,55.816155061096,40.7999992370605,48.310001373291,90.0441377130208,6.23000001907349,13.9399995803833,10.25
2015,YR2015,Switzerland,CHE,..,..,..,..,..,..,..,1,3.32999992370605,7.98000001907349,5.82000017166138,3.44000005722046,2.86999988555908,3.9300000667572,20.75,10.1000003814697,29.9899997711182,75.8099975585938,87.0299987792969,66.0800018310547,59.2200012207031,70.7300033569336,64.879997253418,..,..,..,78.73,87.95,83.38,80.5699996948242,79.1500015258789,81.6100006103516,51.439998626709,43.0499992370605,63.0299987792969,67.0699996948242,62.310001373291,72.5899963378906,2233133,2571945,4804656,98,0,0,0,..,..,0,67.671941226862,20.9699993133545,34.7700004577637,83.9233492966608,13.0699996948242,16.4200000762939,14.8699998855591
2015,YR2015,Turkiye,TUR,..,9.7040855288278,..,5.45430989808257,90.2959144711722,..,94.5456901019174,1,1.20000004768372,5.8600001335144,4.42000007629395,20.4099998474121,31,15.6700000762939,27.2299995422363,16.25,32.1399993896484,52.3699989318848,52.75,52.2000007629395,27.4500007629395,65,45.9900016784668,..,..,..,34.86,76.97,55.59,79.5999984741211,71.2200012207031,86.1500015258789,49.6500015258789,27.2900009155273,69.6100006103516,59.0699996948242,35.9099998474121,75.8899993896484,9430935,21546007,30767622,112,0,0,7,..,..,1,46.762031632949,16.1499996185303,21.2199993133545,43.8874959270173,37.9300003051758,30.6000003814697,32.8600006103516
2015,YR2015,United Kingdom,GBR,..,..,..,..,..,..,..,1,1.3400000333786,3.41000008583069,2.44000005722046,1.13999998569489,0.649999976158142,1.57000005245209,18.6599998474121,7.67000007629395,28.2299995422363,80.1999969482422,91.6800003051758,70.1999969482422,54.2700004577637,64.8099975585938,59.4199981689453,..,..,..,71.56,82.04,76.79,83.7600021362305,80.4000015258789,87.4400024414063,56.8800010681152,47.5800018310547,67.0800018310547,74.1900024414063,69.2799987792969,78.7099990844727,15679644,17936927,33614103,42,0,0,14,..,..,1,63.8998017903457,28.6599998474121,42.3300018310547,83.4434830207093,10.3900003433228,18.9899997711182,14.9899997711182
2015,YR2015,United States,USA,..,..,..,..,..,..,..,1,1.66999995708466,2.96000003814697,2.35999989509583,1.44000005722046,0.759999990463257,2.01999998092651,19.8600006103516,8.82999992370605,29.2299995422363,78.6999969482422,90.4100036621094,68.7600021362305,53.7400016784668,65.3399963378906,59.3400001525879,..,..,..,65.86,77.2,71.55,73.8399963378906,69.7200012207031,78.5999984741211,41.0400009155273,28.75,52.8800010681152,57.3699989318848,50.2400016784668,64.6999969482422,73873816,86130161,160644681,0,0,0,0,..,..,0,58.2840719196042,21.2900009155273,27.7199993133545,81.9221743729577,5.26000022888184,7.44999980926514,6.44000005722046
2016,YR2016,Australia,AUS,..,..,..,..,..,..,..,1,4.21000003814697,7.88000011444092,6.19000005722046,2.61999988555908,1.67999994754791,3.4300000667572,19.3600006103516,7.90000009536743,29.1700000762939,78.0199966430664,90.4199981689453,67.4100036621094,55.9099998474121,66.6100006103516,61.1599998474121,..,..,..,71.64,82.4,77.02,81.4199981689453,77.1999969482422,86.6800003051758,49.2700004577637,42.5099983215332,56.5999984741211,76.0699996948242,70.7699966430664,80.1600036621094,5910462,6815248,12728417,0,0,0,14,..,..,1,60.7119843832139,31.9599990844727,43.7299995422363,84.0506620947511,12.5900001525879,20.8700008392334,17.0499992370605
2016,YR2016,Austria,AUT,..,..,..,60,..,..,40,1,2.52999997138977,6.32999992370605,4.55000019073486,4.34999990463257,3.9300000667572,4.71999979019165,25.5599994659424,11.9799995422363,37.5800018310547,70.0899963378906,84.0899963378906,57.7000007629395,52.8699989318848,62.189998626709,57.4300003051758,..,..,..,71.68,80.65,76.18,76.75,77.9400024414063,75.6800003051758,37.5699996948242,30.9300003051758,48.5400009155273,63.7799987792969,59.6300010681152,67.6100006103516,2143800,2436009,4579306,112,0,0,0,..,..,0,64.7080547869214,29.0599994659424,43.5999984741211,83.7229163684396,10.039999961853,15.0900001525879,12.7200002670288
