Time,Time Code,Country Name,Country Code,A woman can travel outside her home in the same way as a man (1=yes; 0=no) [SG.HME.TRVL.EQ],A woman can travel outside the country in the same way as a man (1=yes; 0=no) [SG.CTR.TRVL.EQ],Women participating in own health care decisions (% of women age 15-49) [SG.DMK.HLTH.FN.ZS],Women participating in making major household purchase decisions (% of women age 15-49) [SG.DMK.PRCH.FN.ZS],Women participating in making daily purchase decisions (% of women age 15-49) [SG.DMK.DPCH.FN.ZS],"Women participating in decision of visits to family, relatives, friends (% of women age 15-49) [SG.DMK.VISI.FN.ZS]","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49) [SG.DMK.SRCR.FN.ZS]",Firms with female top manager (% of firms) [IC.FRM.FEMM.ZS],Female share of employment in senior and middle management (%) [SL.EMP.SMGT.FE.ZS],Proportion of seats held by women in national parliaments (%) [SG.GEN.PARL.ZS],Proportion of women in ministerial level positions (%) [SG.GEN.MNST.ZS],"Prevalence of overweight, female (% of female adults) [SH.STA.OWAD.FE.ZS]","Prevalence of overweight, male (% of male adults) [SH.STA.OWAD.MA.ZS]",Women's share of population ages 15+ living with HIV (%) [SH.DYN.AIDS.FE.ZS],"Account, female (% age 15+) [account.t.d.1]","Account, male (% age 15+) [account.t.d.2]",Has access to the Internet (% age 15+) [Internet],Men who own a house alone (% of men) [SG.OWN.HSAL.MA.ZS],"Paid school fees, female (% age 15+) [fin33.2014.d.1]","Paid school fees, male (% age 15+) [fin33.2014.d.2]","Saved for old age, female (% age 15+) [fin16.t.d.1]","Saved for old age, male (% age 15+) [fin16.t.d.2]",Women who do not own a house (% of women age 15-49) [SG.OWN.HSNO.FE.ZS],Women who own a house alone (% of women age 15-49) [SG.OWN.HSAL.FE.ZS],Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49) [SG.VAW.AFSX.ZS],Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant) [SP.MTR.1519.ZS],Women who were first married by age 18 (% of women ages 20-24) [SP.M18.2024.FE.ZS],Women whose husband or partner has ever demonstrated controlling behaviors (% of ever-married women ages 15-49) [SG.VAW.IPCB.ZS]
2012,YR2012,New Zealand,NZL,1,1,..,..,..,..,..,..,..,32.2314049586777,28.6,58.8,68.8,16.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2012,YR2012,Norway,NOR,1,1,..,..,..,..,..,..,31.2000007629395,39.6449704142012,52.6,49.9,63.1,32.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2012,YR2012,Poland,POL,1,1,..,..,..,..,..,..,35,23.695652173913,22.2,49.8,63.2,24.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2012,YR2012,Portugal,PRT,1,1,..,..,..,..,..,..,26,28.695652173913,18.2,50.1,60.7,29.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2012,YR2012,Slovak Republic,SVK,1,1,..,..,..,..,..,..,30.3999996185303,18.6666666666667,14.3,47.6,61.6,15.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2012,YR2012,Slovenia,SVN,1,1,..,..,..,..,..,..,40.2999992370605,32.2222222222222,7.7,48.5,59.9,11.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2012,YR2012,Spain,ESP,1,1,..,..,..,..,..,..,28.7999992370605,36,30.8,53,67.1,18.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2012,YR2012,Sweden,SWE,1,1,..,..,..,..,..,..,34.5,44.6991404011461,52.2,47.2,62.2,29.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2012,YR2012,Switzerland,CHE,1,1,..,..,..,..,..,..,28.6000003814697,29,42.9,44.7,60.9,27.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2012,YR2012,Turkiye,TUR,1,1,..,..,..,..,..,..,14.3000001907349,14.1818181818182,4,67.2,61.1,29.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2012,YR2012,United Kingdom,GBR,1,1,..,..,..,..,..,..,32.4000015258789,22.4615384615385,17.2,56.9,66.5,30,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2012,YR2012,United States,USA,1,1,..,..,..,..,..,..,39.0999984741211,17.9723502304147,27.3,61,70.8,23.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Australia,AUS,1,1,..,..,..,..,..,..,32.9000015258789,26,..,56.7,69.5,12.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Austria,AUT,1,1,..,..,..,..,..,..,26.2999992370605,33.3333333333333,..,45.7,60.5,26.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Belgium,BEL,1,1,..,..,..,..,..,..,30.7999992370605,38,..,50.8,66.5,33.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Canada,CAN,1,1,..,..,..,..,..,..,..,24.6753246753247,..,57,68.4,24.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Chile,CHL,1,1,..,..,..,..,..,..,44.7000007629395,15.8333333333333,..,60.2,62.8,16.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Colombia,COL,1,1,..,..,..,..,..,..,28.2999992370605,12.1212121212121,..,59.8,54.6,23.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Costa Rica,CRI,1,1,..,..,..,..,..,..,..,38.5964912280702,..,61.3,57.2,18,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Czechia,CZE,1,1,..,..,..,..,..,11.3,24.2999992370605,19.5,..,54.3,68.1,13.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Denmark,DNK,1,1,..,..,..,..,..,..,23.7000007629395,39.1061452513966,..,46.5,62.2,26,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Estonia,EST,1,1,..,..,..,..,..,27.6,32.7999992370605,20.7920792079208,..,51.4,58,39.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Finland,FIN,1,1,..,..,..,..,..,..,29.5,42.5,..,49.2,64.4,26.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,France,FRA,1,1,..,..,..,..,..,..,35.5999984741211,26.8630849220104,..,51.1,65.4,33.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Germany,DEU,1,1,..,..,..,..,..,..,27.5,36.4500792393027,..,47.5,63.7,18.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Greece,GRC,1,1,..,..,..,..,..,..,25.7000007629395,21,..,55.2,66.8,16.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Hungary,HUN,1,1,..,..,..,..,..,20.7,38.2999992370605,8.80829015544041,..,52.7,67.6,12.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Iceland,ISL,1,1,..,..,..,..,..,..,37.9000015258789,39.6825396825397,..,49.8,66.2,32.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Ireland,IRL,1,1,..,..,..,..,..,..,29.8999996185303,15.6626506024096,..,53.3,64.6,32.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Israel,ISR,1,1,..,..,..,..,..,10.1,32.5,22.5,..,57.2,69.6,26.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Italy,ITA,1,1,..,..,..,..,..,..,22,31.4285714285714,..,50.4,64.1,27.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Japan,JPN,1,1,..,..,..,..,..,..,10.8999996185303,8.125,..,21.3,30.8,12.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,"Korea, Rep.",KOR,1,1,..,..,..,..,..,..,..,15.6666666666667,..,25.8,32.5,9.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Latvia,LVA,1,1,..,..,..,..,..,33.9,42.2000007629395,23,..,54.4,59.2,32.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Lithuania,LTU,1,1,..,..,..,..,..,22,36.5,24.113475177305,..,56.1,61,21.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Luxembourg,LUX,1,1,..,..,..,..,..,..,14.6000003814697,28.3333333333333,..,49.6,65.3,28.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Mexico,MEX,1,1,..,..,..,..,..,..,34.9000015258789,36.8,..,64.6,61.8,18.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Netherlands,NLD,1,1,..,..,..,..,..,..,23.1000003814697,38.6666666666667,..,49.1,63.7,18.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,New Zealand,NZL,1,1,..,..,..,..,..,..,..,32.2314049586777,..,59.3,69.3,16.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Norway,NOR,1,1,..,..,..,..,..,..,31.2999992370605,39.6449704142012,..,50.2,63.6,32.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Poland,POL,1,1,..,..,..,..,..,20.4,35.5,23.695652173913,..,50.1,63.8,23.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Portugal,PRT,1,1,..,..,..,..,..,..,25.7000007629395,31.304347826087,..,50.6,61.3,30,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Slovak Republic,SVK,1,1,..,..,..,..,..,14,29.8999996185303,18.6666666666667,..,47.9,62.1,15.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Slovenia,SVN,1,1,..,..,..,..,..,21.9,38.5,32.2222222222222,..,48.9,60.5,11.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Spain,ESP,1,1,..,..,..,..,..,..,29.3999996185303,36,..,53.2,67.6,18.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Sweden,SWE,1,1,..,..,..,..,..,..,35.5,44.9856733524355,..,47.5,62.7,29.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Switzerland,CHE,1,1,..,..,..,..,..,..,28.1000003814697,31,..,45,61.3,27.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,Turkiye,TUR,1,1,..,..,..,..,..,5.5,16.6000003814697,14.4160583941606,..,67.8,61.9,28,..,..,..,..,..,..,..,..,83.1,4.7,..,4.6,14.7,..
2013,YR2013,United Kingdom,GBR,1,1,..,..,..,..,..,..,32.2999992370605,22.4615384615385,..,57.4,67,30.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2013,YR2013,United States,USA,1,1,..,..,..,..,..,..,38.7999992370605,17.8240740740741,..,61.6,71.3,23,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Australia,AUS,1,1,..,..,..,..,..,..,35,26,17.2,57.2,70,12.9,99.04,98.67,..,..,..,..,38.3,41.62,..,..,..,..,..,..
2014,YR2014,Austria,AUT,1,1,..,..,..,..,..,..,27.7999992370605,32.2404371584699,30.8,46.1,60.9,26.7,97.37,96.06,..,..,..,..,47.95,48.83,..,..,..,..,..,..
2014,YR2014,Belgium,BEL,1,1,..,..,..,..,..,..,31.2999992370605,39.3333333333333,41.7,51,66.9,33.7,99.51,96.69,..,..,..,..,46.33,46.93,..,..,..,..,..,..
2014,YR2014,Canada,CAN,1,1,..,..,..,..,..,..,..,25.0814332247557,32,57.5,68.9,24.4,99.2,99,..,..,..,..,49.25,54.37,..,..,..,..,..,..
2014,YR2014,Chile,CHL,1,1,..,..,..,..,..,..,..,15.8333333333333,39.1,60.6,63.5,16.3,59.16,67.82,..,..,29.86,24.67,9.37,16.79,..,..,..,..,..,..
2014,YR2014,Colombia,COL,1,1,..,..,..,..,..,..,27.8999996185303,19.8795180722892,31.3,60.3,55.2,22.9,33.95,44.42,..,..,20.58,19.82,10.77,15.5,..,..,..,..,..,..
2014,YR2014,Costa Rica,CRI,1,1,..,..,..,..,..,..,..,33.3333333333333,25,62,58.1,17.6,60.24,69.22,..,..,30.57,20.63,14.2,24.59,..,..,..,..,..,..
2014,YR2014,Czechia,CZE,1,1,..,..,..,..,..,..,26.2999992370605,19.5,7.1,54.5,68.6,13.1,79.37,85.16,..,..,17.53,17.45,36.93,40.88,..,..,..,..,..,..
2014,YR2014,Denmark,DNK,1,1,..,..,..,..,..,..,23.3999996185303,39.1061452513966,45.5,46.7,62.7,25.9,100,100,..,..,..,..,42.14,47.86,..,..,..,..,..,..
2014,YR2014,Estonia,EST,1,1,..,..,..,..,..,..,30.7999992370605,19,16.7,51.6,58.5,39.7,97.47,97.92,..,..,11.74,3.86,29.5,26.49,..,..,..,..,..,..
2014,YR2014,Finland,FIN,1,1,..,..,..,..,..,..,34.2999992370605,42.5,50,49.5,64.8,26.2,100,100,..,..,..,..,32.9,32.46,..,..,..,..,..,..
2014,YR2014,France,FRA,1,1,..,..,..,..,..,..,32,26.1698440207972,48.6,51.5,65.9,33.2,95.47,97.79,..,..,..,..,27.78,31.27,..,..,..,..,..,..
2014,YR2014,Germany,DEU,1,1,..,..,..,..,..,..,27.7999992370605,36.4500792393027,33.3,47.8,64.1,18.4,99.44,98.05,..,..,..,..,52.4,57.83,..,..,..,..,..,..
2014,YR2014,Greece,GRC,1,1,..,..,..,..,..,..,27.7999992370605,21,5.3,55.5,67.3,16.1,86.61,88.48,..,..,16.7,14.58,7.74,10.88,..,..,..,..,..,..
2014,YR2014,Hungary,HUN,1,1,..,..,..,..,..,..,37.5999984741211,10.0502512562814,11.1,53.1,68.3,12.5,72.5,71.98,..,..,9.19,5.61,18.2,16.95,..,..,..,..,..,..
2014,YR2014,Iceland,ISL,1,1,..,..,..,..,..,..,38.2000007629395,39.6825396825397,37.5,50,66.6,31.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Ireland,IRL,1,1,..,..,..,..,..,..,31,15.6626506024096,14.3,54,65.1,32.9,94.77,94.65,..,..,..,..,25.42,36.28,..,..,..,..,..,..
2014,YR2014,Israel,ISR,1,1,..,..,..,..,..,..,32.4000015258789,22.5,18.2,57.4,70,26.5,90.02,89.89,..,..,22.85,23.05,32.07,24.91,..,..,..,..,..,..
2014,YR2014,Italy,ITA,1,1,..,..,..,..,..,..,21.8999996185303,31.4285714285714,30,50.8,64.5,27.6,83.16,91.87,..,..,..,..,19.77,30.78,..,..,..,..,..,..
2014,YR2014,Japan,JPN,1,1,..,..,..,..,..,..,11.3999996185303,8.125,11.1,21.5,31.3,12.4,97.02,96.24,..,..,..,..,43.36,43.61,..,..,..,..,..,..
2014,YR2014,"Korea, Rep.",KOR,1,1,..,..,..,..,..,..,..,16.3333333333333,11.8,26,33,9.6,93.38,95.39,..,..,..,..,44.49,38.52,..,..,..,..,..,..
2014,YR2014,Latvia,LVA,1,1,..,..,..,..,..,..,42.0999984741211,18,30.8,54.5,59.8,32.6,90.17,90.28,..,..,8.78,8.37,17.18,14.45,..,..,..,..,..,..
2014,YR2014,Lithuania,LTU,1,1,..,..,..,..,..,..,35.4000015258789,24.113475177305,7.1,56.2,61.6,21.8,77.88,77.94,..,..,5.65,6.08,27.99,25.29,..,..,..,..,..,..
2014,YR2014,Luxembourg,LUX,1,1,..,..,..,..,..,..,17.8999996185303,28.3333333333333,26.7,50,65.8,28.7,96.69,95.64,..,..,..,..,37.63,35.07,..,..,..,..,..,..
2014,YR2014,Mexico,MEX,1,1,..,..,..,..,..,..,35.2999992370605,37.4,17.6,65.1,62.4,18.8,38.9,39.4,..,..,29.54,29.14,17.7,24.23,..,..,..,..,..,..
2014,YR2014,Netherlands,NLD,1,1,..,..,..,..,..,..,24,38.6666666666667,46.7,49.5,64.3,18.2,99.18,99.42,..,..,..,..,29.99,32.13,..,..,..,..,..,..
2014,YR2014,New Zealand,NZL,1,1,..,..,..,..,..,..,..,29.7520661157025,29.6,59.8,69.7,16.6,99.22,99.86,..,..,..,..,53.37,49.34,..,..,..,..,..,..
2014,YR2014,Norway,NOR,1,1,..,..,..,..,..,..,33.2999992370605,39.6449704142012,47.1,50.6,64,32,100,100,..,..,..,..,36.64,44.43,..,..,..,..,..,..
2014,YR2014,Poland,POL,1,1,..,..,..,..,..,..,36.4000015258789,24.3478260869565,16.7,50.4,64.4,23.1,72.96,83.26,..,..,7,9.77,14.27,17.46,..,..,..,..,..,..
2014,YR2014,Portugal,PRT,1,1,..,..,..,..,..,..,31.7999992370605,31.304347826087,21.4,51.1,61.9,30.1,86.11,88.84,..,..,..,..,26.74,28.85,..,..,..,..,..,..
2014,YR2014,Slovak Republic,SVK,1,1,..,..,..,..,..,..,27.8999996185303,18.6666666666667,7.1,48.2,62.6,14.5,79.97,74.29,..,..,25.13,15.78,37.57,31.4,..,..,..,..,..,..
2014,YR2014,Slovenia,SVN,1,1,..,..,..,..,..,..,36.5,35.5555555555556,18.2,49.2,61,10.9,96.98,97.53,..,..,..,..,30.45,33.67,..,..,..,..,..,..
2014,YR2014,Spain,ESP,1,1,..,..,..,..,..,..,29.5,39.7142857142857,30.8,53.5,68,18.4,97.57,97.58,..,..,..,..,26.29,27.3,..,..,..,..,..,..
2014,YR2014,Sweden,SWE,1,1,..,..,..,..,..,12.5,37.4000015258789,44.6991404011461,56.5,47.8,63.2,29.6,99.76,99.68,..,..,..,..,49.15,52.72,..,..,..,..,..,..
2014,YR2014,Switzerland,CHE,1,1,..,..,..,..,..,..,28.8999996185303,31,42.9,45.3,61.8,27.2,96.69,99.36,..,..,..,..,43.9,50.54,..,..,..,..,..,..
2014,YR2014,Turkiye,TUR,1,1,..,..,..,..,..,..,15.6000003814697,14.4160583941606,4,68.3,62.6,26.6,44.46,69.16,..,..,30.12,26.5,8.84,11.86,..,..,..,..,..,..
2014,YR2014,United Kingdom,GBR,1,1,..,..,..,..,..,..,32.9000015258789,22.6153846153846,15.6,57.9,67.6,30.2,98.65,99.22,..,..,..,..,33.45,48.07,..,..,..,..,..,..
2014,YR2014,United States,USA,1,1,..,..,..,..,..,..,38.7999992370605,19.3103448275862,31.8,62.1,71.8,22.8,94.8,92.36,..,..,..,..,43.98,46.15,..,..,..,..,..,..
2015,YR2015,Australia,AUS,1,1,..,..,..,..,..,..,35.2999992370605,26.6666666666667,17.2,57.6,70.5,12.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Austria,AUT,1,1,..,..,..,..,..,..,27.8999996185303,30.6010928961749,30.8,46.4,61.4,26.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Belgium,BEL,1,1,..,..,..,..,..,..,31,39.3333333333333,23.1,51.2,67.2,33.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Canada,CAN,1,1,..,..,..,..,..,..,..,26.0355029585799,30.8,58,69.3,24.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Chile,CHL,1,1,..,..,..,..,..,..,46.4000015258789,15.8333333333333,34.8,61,64.1,16.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Colombia,COL,1,1,92.6,80.2,84.5,88,..,..,28.2999992370605,19.8795180722892,29.4,60.8,55.9,22.2,..,..,..,6.6,..,..,..,..,73.4,6.7,..,17.4,23.4,..
2015,YR2015,Costa Rica,CRI,1,1,..,..,..,..,..,..,..,33.3333333333333,40.9,62.6,59,17.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Czechia,CZE,1,1,..,..,..,..,..,..,27.5,20,18.8,54.7,69,13,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Denmark,DNK,1,1,..,..,..,..,..,..,26.2000007629395,37.4301675977654,26.3,47,63.1,25.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Estonia,EST,1,1,..,..,..,..,..,..,27.7999992370605,23.7623762376238,46.2,51.7,59.1,39.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Finland,FIN,1,1,..,..,..,..,..,..,33.5,41.5,62.5,49.7,65.2,26.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,France,FRA,1,1,..,..,..,..,..,..,30.8999996185303,26.1698440207972,50,51.9,66.4,33.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Germany,DEU,1,1,..,..,..,..,..,..,28,36.4500792393027,33.3,48.1,64.5,18.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Greece,GRC,1,1,..,..,..,..,..,..,24.7999992370605,19.6666666666667,10,55.9,67.7,16.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Hungary,HUN,1,1,..,..,..,..,..,..,39.0999984741211,10.1010101010101,0,53.5,68.9,12.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Iceland,ISL,1,1,..,..,..,..,..,..,39.5,41.2698412698413,44.4,50.2,67.1,31.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Ireland,IRL,1,1,..,..,..,..,..,..,29.8999996185303,16.2650602409639,28.6,54.6,65.6,33,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Israel,ISR,1,1,..,..,..,..,..,..,31.8999996185303,26.6666666666667,18.2,57.6,70.4,26.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Italy,ITA,1,1,..,..,..,..,..,..,21.7999992370605,30.952380952381,43.8,51.2,64.9,27.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Japan,JPN,1,1,..,..,..,..,..,..,12,9.47368421052632,22.2,21.6,31.9,12.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Korea, Rep.",KOR,1,1,..,..,..,..,..,..,..,16.3333333333333,5.9,26.2,33.5,9.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Latvia,LVA,1,1,..,..,..,..,..,..,44.2999992370605,18,23.1,54.7,60.3,32.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Lithuania,LTU,1,1,..,..,..,..,..,..,38.0999984741211,23.4042553191489,21.4,56.4,62.1,22.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Luxembourg,LUX,1,1,..,..,..,..,..,..,14,28.3333333333333,26.7,50.3,66.3,28.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Mexico,MEX,1,1,..,..,..,..,..,..,34.7999992370605,42.3694779116466,17.6,65.5,63,18.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Netherlands,NLD,1,1,..,..,..,..,..,..,24.5,37.3333333333333,46.7,49.8,64.9,18.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,New Zealand,NZL,1,1,..,..,..,..,..,..,..,31.404958677686,33.3,60.3,70.2,16.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Norway,NOR,1,1,..,..,..,..,..,..,33.7000007629395,39.6449704142012,47.1,51,64.5,31.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Poland,POL,1,1,..,..,..,..,..,..,37.4000015258789,27.3913043478261,27.8,50.8,65,22.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Portugal,PRT,1,1,..,..,..,..,..,..,28,34.7826086956522,28.6,51.6,62.5,30.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Slovak Republic,SVK,1,1,..,..,..,..,..,..,27.7999992370605,18.6666666666667,0,48.5,63.1,13.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Slovenia,SVN,1,1,..,..,..,..,..,..,37,36.6666666666667,43.8,49.6,61.5,10.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Spain,ESP,1,1,..,..,..,..,..,..,30.3999996185303,41.1428571428571,30.8,53.8,68.5,18.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Sweden,SWE,1,1,..,..,..,..,..,..,39.7999992370605,43.5530085959885,52.2,48.1,63.7,29.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Switzerland,CHE,1,1,..,..,..,..,..,..,31.2000007629395,32,42.9,45.6,62.2,27.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Turkiye,TUR,1,1,..,..,..,..,..,..,14.3999996185303,14.9090909090909,4,68.8,63.3,25,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,United Kingdom,GBR,1,1,..,..,..,..,..,..,32.4000015258789,29.3846153846154,22.7,58.4,68.1,30.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,United States,USA,1,1,..,..,..,..,..,..,39.4000015258789,19.3548387096774,26.1,62.6,72.3,22.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Australia,AUS,1,1,..,..,..,..,..,..,36.2000007629395,28.6666666666667,24.1,58.1,70.9,12.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Austria,AUT,1,1,..,..,..,..,..,..,29.5,30.6010928961749,23.1,46.8,61.8,27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Belgium,BEL,1,1,..,..,..,..,..,..,32,39.3333333333333,23.1,51.4,67.6,33.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Canada,CAN,1,1,..,..,..,..,..,..,..,26.0355029585799,51.7,58.5,69.8,24.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Chile,CHL,1,1,..,..,..,..,..,..,..,15.8333333333333,34.8,61.4,64.7,16.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Colombia,COL,1,1,..,..,..,..,..,..,29,19.8795180722892,35.3,61.2,56.6,21.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Costa Rica,CRI,1,1,..,..,..,..,..,..,..,33.3333333333333,30.4,63.3,59.9,16.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Czechia,CZE,1,1,..,..,..,..,..,..,23,20,17.6,55,69.5,12.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Denmark,DNK,1,1,..,..,..,..,..,..,28,37.4301675977654,42.9,47.3,63.6,25.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Estonia,EST,1,1,..,..,..,..,..,..,31.6000003814697,23.7623762376238,28.6,51.9,59.6,39.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Finland,FIN,1,1,..,..,..,..,..,..,34.0999984741211,41.5,38.5,50,65.6,26.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,France,FRA,1,1,..,..,..,..,..,..,31.1000003814697,26.1698440207972,52.9,52.2,66.9,33.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Germany,DEU,1,1,..,..,..,..,..,..,28.1000003814697,36.4500792393027,33.3,48.5,64.9,18.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Greece,GRC,1,1,..,..,..,..,..,..,24.7000007629395,19.6666666666667,21.1,56.2,68.2,16.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Hungary,HUN,1,1,..,..,..,..,..,..,37.7000007629395,10.1010101010101,0,53.8,69.6,12.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
