Time,Time Code,Country Name,Country Code,Female headed households (% of households with a female head) [SP.HOU.FEMA.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Life expectancy at age 60, female (years) [SP.DYN.LE60.FE.IN]","Life expectancy at age 60, male (years) [SP.DYN.LE60.MA.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Population ages 0-14, female [SP.POP.0014.FE.IN]","Population ages 0-14, male [SP.POP.0014.MA.IN]","Population ages 15-19, male [SP.POP.1519.MA]","Population ages 15-19, female [SP.POP.1519.FE]","Population ages 20-24, female [SP.POP.2024.FE]","Population ages 20-24, male [SP.POP.2024.MA]","Population ages 25-29, female [SP.POP.2529.FE]","Population ages 25-29, male [SP.POP.2529.MA]","Population ages 30-34, female [SP.POP.3034.FE]","Population ages 30-34, male [SP.POP.3034.MA]","Population ages 35-39, female [SP.POP.3539.FE]","Population ages 35-39, male [SP.POP.3539.MA]","Population ages 40-44, female [SP.POP.4044.FE]","Population ages 40-44, male [SP.POP.4044.MA]","Population ages 45-49, female [SP.POP.4549.FE]","Population ages 45-49, male [SP.POP.4549.MA]","Population ages 50-54, female [SP.POP.5054.FE]","Population ages 50-54, male [SP.POP.5054.MA]","Population ages 55-59, female [SP.POP.5559.FE]","Population ages 55-59, male [SP.POP.5559.MA]","Population ages 60-64, female [SP.POP.6064.FE]","Population ages 60-64, male [SP.POP.6064.MA]",Population ages 65 and above (% of total) [SP.POP.65UP.TO.ZS],"Population ages 65 and above, female [SP.POP.65UP.FE.IN]","Population ages 65 and above, male [SP.POP.65UP.MA.IN]","Population, female [SP.POP.TOTL.FE.IN]","Population, male [SP.POP.TOTL.MA.IN]","Population, total [SP.POP.TOTL]",Rural population (% of total population) [SP.RUR.TOTL.ZS],"Rural population, female (% of total) [SP.RUR.TOTL.FE.ZS]","Rural population, male (% of total) [SP.RUR.TOTL.MA.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],"Urban population, female (% of total) [SP.URB.TOTL.FE.ZS]","Urban population, male (% of total) [SP.URB.TOTL.MA.ZS]"
1985,YR1985,Canada,CAN,..,1.67,..,..,79.8,73.1,2682014,2821217,1040883,986573,1220305,1270063,1211793,1230992,1112378,1113186,995513,1014343,786621,809817,647016,659961,622223,628406,619563,598043,597279,529377,10.2334856573527,1531217,1113333,13012495,12829620,25842116,23.646,11.3996053089812,12.2470301435592,76.354,38.9544557520412,37.3989087954185
1985,YR1985,Chile,CHL,..,2.592,..,..,74.453,67.998,1894304,1959716,638789,625141,599350,606123,542137,545400,470638,472219,392251,391927,315944,318430,278687,276305,262527,253569,251957,236490,191609,169833,5.13571059763578,369014,264034,6193559,6132837,12326396,17.376,7.93271212995794,9.44998763090624,82.624,42.7146037766966,39.9026964624392
1985,YR1985,Colombia,COL,..,3.343,..,..,69.186,63.477,5435951,5627188,1703424,1651721,1554645,1589114,1311146,1324861,1045769,1046811,811906,798807,637595,617246,509958,487999,434442,410682,363509,338142,289738,262726,3.65841917207341,600607,472270,14646986,14679273,29326260,32.966,16.0892405905041,18.3368799042426,67.034,34.2100013299641,31.3638781752893
1985,YR1985,Costa Rica,CRI,..,3.513,..,..,77.136,73.203,487355,506674,143103,140455,140785,143466,123273,124744,100904,101281,82298,83308,64995,65467,54761,54716,46527,45561,39354,38227,30682,30048,4.45539052839601,63482,59997,1374874,1396589,2771463,54.555,25.7968865826538,28.7620459599704,45.445,23.2765011119348,22.1645663454411
1985,YR1985,Czechia,CZE,..,1.95,..,..,74.77,67.5,1180748,1237929,352111,335890,333278,348545,348219,360163,408487,417543,419290,426715,343379,343828,270933,263770,289030,271676,311646,273426,321176,257108,11.8236751498484,761267,460960,5323344,5013774,10337118,24.635,12.5072604065828,12.1297192642788,75.365,38.9835430784124,36.379477250726
1985,YR1985,Denmark,DNK,..,1.45,..,..,77.47,71.53,461248,482367,200694,190439,193904,204333,180600,190142,181631,189871,200360,209388,181011,187970,145678,147658,133455,131288,133811,127794,140263,127282,15.1066168800879,450942,321563,2593343,2520349,5113691,15.649,7.76452180715822,7.88186974379034,84.351,42.9493448073538,41.4042636416976
1985,YR1985,Estonia,EST,..,2.13,..,..,74.4,64.6,165448,172659,53971,49990,54502,56549,58406,60146,58757,58373,54122,51714,46921,43749,55891,50093,51692,43960,53850,40665,46417,25845,11.4510460865314,121658,53404,817652,711129,1528781,29.233,15.2987524622456,13.9198949441891,70.767,38.2140512147078,32.5673013788575
1985,YR1985,Finland,FIN,..,1.64,..,..,78.51,70.14,464968,486584,178888,171956,184947,193417,187473,197044,198985,209670,214532,227748,154876,161116,141240,141987,133173,130040,141372,127586,138441,104155,12.4843462340696,396722,215287,2528684,2373523,4902206,24.192,12.0971032231742,12.0971032231742,75.808,39.4940840473276,36.311709506324
1985,YR1985,France,FRA,..,1.86,..,..,79.5,71.3,5876066,6169394,2224112,2132183,2166533,2194702,2148280,2152401,2173653,2210525,2151561,2231488,1487926,1550745,1507432,1528723,1624284,1591090,1619512,1513574,1596082,1388359,12.9585899758558,4505455,2825115,28988968,27580227,56569195,26.35,13.2150720034648,13.1338650882448,73.65,38.2466524704948,35.4044104377955
1985,YR1985,Germany,DEU,..,1.37,..,..,77.461,71.073,6076812,6360616,3142624,2980695,3265007,3458263,2904050,3085178,2718999,2819938,2337133,2436943,2632510,2706364,2985487,3062050,2348661,2363027,2390557,2123589,2535315,1636690,14.5644392170472,7471354,3843012,40646582,37038292,77684873,27.289,13.9244838206776,13.3642597310417,72.711,38.4209792514291,34.2902771968516
1985,YR1985,Greece,GRC,..,1.67,..,..,78.607,73.679,1055801,1119162,397930,381318,347130,306673,345193,326786,324817,334422,329677,331071,295458,293967,330964,321478,338290,333906,318151,308230,254137,228327,13.2008772434827,727818,583597,5048753,4885548,9934300,29.482,14.6466680088585,14.8379303402456,70.518,36.1586470706664,34.3567545802295
1985,YR1985,Hungary,HUN,..,1.85,..,..,73.08,65.06,1123419,1182146,363127,343897,311095,324375,382947,392672,440701,447121,380129,382031,356247,347278,335344,303390,342249,308031,349605,301826,344390,273292,12.3339019228798,803339,510063,5513362,5135352,10648713,34.905,17.8490351872872,17.0544835414302,65.095,33.9008702232312,31.1956110480515
1985,YR1985,Iceland,ISL,..,1.93,..,..,80.44,74.9,30902,32382,10741,10288,10887,11246,10281,10752,9077,9669,7879,8543,6422,6564,5218,5226,5466,5456,5277,5258,4755,4616,10.1495379329615,13593,10909,120044,121361,241405,10.43,4.9792531120332,5.3941908713693,89.57,44.8132780082988,44.8132780082988
1985,YR1985,Ireland,IRL,..,2.48,..,..,76.629,70.758,505523,532693,167346,159134,141524,143435,127877,128192,119469,121751,113704,117049,90384,94975,77565,81229,71298,73867,71993,69878,73766,68353,10.9402673136764,217216,169860,1769453,1768629,3538082,43.725,21.018387553041,22.7157001414427,56.275,28.967468175389,27.2984441301273
1985,YR1985,Israel,ISR,..,3.058,..,..,77,73.5,666668,692355,189160,180348,165862,173172,163458,159795,160580,155162,147308,142513,98123,94709,89997,85809,85764,78635,85455,71862,85081,71304,9.21048007247027,210339,179541,2138984,2094016,4233000,10.172,4.875061244488,5.29152376286134,89.828,45.1494365507104,44.6839784419402
1985,YR1985,Italy,ITA,..,1.42,..,..,78.8,72.3,5346732,5608836,2343886,2257968,2235012,2297885,1990663,2014860,1881396,1877119,1994820,1981257,1749038,1716608,1876722,1816113,1808690,1716583,1788721,1643708,1740928,1473188,13.1329453559646,4437732,2994605,29108423,27484648,56593071,33.174,16.7688297047841,16.4042133446065,66.826,34.668498555626,32.1584583949834
1985,YR1985,Japan,JPN,..,1.76,..,..,80.57,74.87,12465257,13070680,4502490,4301894,4048241,4210417,3859323,4009078,4419662,4545569,5299712,5438779,4596486,4606872,4130095,4118718,4014878,3933355,3607419,3445965,3055174,2419058,10.5413719005067,7511399,5226478,61309541,59527459,120837000,23.288,11.958695869587,11.3286328632863,76.712,38.9163916391639,37.7962796279628
1985,YR1985,"Korea, Rep.",KOR,..,1.66,..,..,73.2,64.6,6006019,6388522,2241435,2110651,2124465,2240630,2058371,2081595,1496745,1574822,1237061,1308742,1089660,1119675,1042686,1038965,872196,790227,696026,552965,562000,439122,4.24735372104704,1089588,643576,20385468,20420276,40805744,35.124,17.3942027554195,17.7299886425362,64.876,32.6132042862081,32.2626043158363
1985,YR1985,Latvia,LVA,..,2.08,..,..,74.06,64.75,266994,269842,89033,85170,98602,102837,103853,103994,95349,92999,88218,83151,86694,78860,98808,87198,87051,73095,94694,67036,81111,42230,11.7125543858169,207549,94503,1394094,1184779,2578873,31.44,16.6150271107668,14.8334624322231,68.56,37.2192099147947,31.3323005422153
1985,YR1985,Lithuania,LTU,..,2.08,..,..,75.49,65.75,398983,399207,139270,133971,146454,153592,148363,149808,125503,124417,118614,112208,116425,108257,120978,106028,116504,97206,117494,86026,96863,59716,10.4006082465876,238337,130317,1878490,1666053,3544543,34.962,18.2991860791468,16.6713443727196,65.038,34.4934044344653,30.5360651136683
1985,YR1985,Luxembourg,LUX,..,1.38,..,..,77.159,70.082,30713,32422,13206,12799,14918,14798,15389,15163,14599,14930,13217,14414,11591,12311,11590,11938,11524,11650,11688,11294,10578,7619,13.186352894948,29701,18654,188306,178400,366706,19.331,9.56284153005464,9.56284153005464,80.669,41.8032786885246,39.0710382513661
1985,YR1985,Mexico,MEX,..,4.087,..,..,71.495,64.495,15616121,15900534,4158728,4262725,3629424,3426971,2991673,2785416,2424199,2277279,1895742,1802396,1561162,1484531,1335726,1272735,1092596,1037036,889454,842116,686666,651738,3.80254136639534,1507746,1339293,37893236,36978770,74872006,31.05,15.3095299255073,15.7410737220652,68.95,34.9948625738505,33.9545337785769
1985,YR1985,Netherlands,NLD,..,1.51,..,..,79.66,73.07,1377682,1441303,631863,603216,622623,649741,593268,617456,562004,588753,582457,616875,443562,473769,392170,410509,373449,375936,363431,344716,360587,318850,12.0580820606427,1045563,701850,7320011,7171621,14491632,33.281,16.3230002767783,16.9595903681151,66.719,34.2097979518406,32.507611403266
1985,YR1985,New Zealand,NZL,..,1.93,..,..,76.8,71,391930,408298,153452,146838,141792,146844,132523,131765,124569,121121,117743,117644,94291,94904,79699,81014,71035,73543,72359,73921,70970,66735,10.2894406682504,194474,139634,1638224,1608876,3247100,16.327,7.71113831089351,8.59853121175031,83.673,42.7478580171359,40.9424724602203
1985,YR1985,Norway,NOR,..,1.68,..,..,79.41,72.59,405501,425316,171678,162954,154248,161744,152880,159718,148727,156864,153177,163586,122991,129609,99783,101506,96028,96311,105048,102840,118807,110448,15.7193831631102,379125,273625,2099270,2053246,4152516,28.69,13.9826422372228,14.7058823529412,71.31,36.5718418514947,34.7396335583414
1985,YR1985,Poland,POL,..,2.33,..,..,74.8,66.5,4627761,4853128,1280882,1225380,1338808,1410162,1616152,1686754,1641850,1676827,1369698,1381388,917410,897913,1042292,999009,1078320,1012165,1074598,920616,936777,708117,9.42392067792711,2185455,1320421,19054503,18147381,37201885,40.058,20.0649071987984,19.9951721918249,59.942,31.1608196545435,28.7791009548332
1985,YR1985,Portugal,PRT,..,1.72,..,..,76.4,69.4,1157283,1209178,416056,404497,402083,402268,368186,363441,340926,330349,324789,305180,294737,268481,303376,274972,306776,274290,297062,259151,271610,233002,12.1305359248779,721640,494278,5192964,4830648,10023613,54.702,27.9404366636483,26.7632558607506,45.298,23.875641412617,21.4206660629842
1985,YR1985,Slovak Republic,SVK,..,2.26,..,..,74.74,66.92,669009,697686,192550,184872,197772,205914,210266,218953,214053,219635,176249,176212,146160,138729,134337,124059,138398,126150,138659,121174,136789,112618,9.32866757303066,285345,196179,2631909,2529859,5161768,45.824,23.0858693545261,22.7369645280093,54.176,27.9123861213413,26.2647799961233
1985,YR1985,Slovenia,SVN,..,1.71,..,..,75.5,67.4,212346,221388,73164,72031,74839,74831,78442,79336,80380,85491,67141,71598,59460,61717,59188,60037,61935,57515,60071,48012,53639,33798,10.0575769339899,124906,70376,1004379,937262,1941641,50.416,25.5133470225873,24.8973305954825,49.584,25.8726899383984,23.7166324435318
1985,YR1985,Spain,ESP,..,1.64,..,..,79.64,73.04,4352106,4613435,1678021,1599854,1558199,1605697,1417755,1436613,1242122,1255962,1221319,1221053,1098129,1097762,1033049,1001297,1183722,1141166,1120407,1050184,1013686,910099,12.0039862840222,2758222,1859653,19598570,18870943,38469512,25.787,12.8742981908921,12.9106882927844,74.213,38.0744437512996,36.1405697650239
1985,YR1985,Sweden,SWE,..,1.74,..,..,79.7,73.78,739863,777664,302253,287002,284181,298980,276371,290480,284774,297988,323499,337428,289801,306864,229775,237233,214032,212518,226205,217449,249456,233425,17.1626153930321,818018,615126,4222977,4127408,8350386,16.9,7.9990420308945,8.89713806729733,83.1,42.6176505807688,40.4861693210394
1985,YR1985,Switzerland,CHE,..,1.52,..,..,80.15,73.48,556535,584826,250876,239132,254869,260851,245685,246766,240907,241975,250453,257486,232600,239300,200878,201582,192637,187766,183379,167022,174237,150760,14.0616885405229,546108,363734,3317420,3152945,6470365,25.773,17.3791821561338,17.4101610904585,74.227,33.8909541511772,31.3197026022305
1985,YR1985,Turkiye,TUR,..,3.755,..,..,68.923,62.008,9128483,9529215,2809360,2634715,2219090,2459709,1844375,1929141,1662395,1621794,1349883,1359064,1095984,1099573,980323,977559,846013,838360,714112,702363,571352,536896,4.60779962678091,1265879,1000038,24312604,24863070,49175673,47.552,24.3076172272154,23.244133555655,52.448,26.3003782179023,26.1478709992273
1985,YR1985,United Kingdom,GBR,..,1.79,..,..,77.6,71.8,5318792,5600899,2312946,2211223,2307595,2351749,2056194,2080862,1890829,1904441,2053892,2068566,1708882,1721619,1564786,1582718,1523813,1506803,1568540,1502599,1664595,1500598,15.1145645075628,5190382,3356945,29059522,27490745,56550268,21.61,10.9630730576641,10.6481235734381,78.39,40.4338517614169,37.9549516074809
1985,YR1985,United States,USA,..,1.844,..,..,78.2,71.1,25003730,26225351,9656302,9285021,10555719,10676201,10790686,10852788,10282189,10174884,8642879,8195850,7098806,6795294,5994778,5888919,5583576,5705409,5855808,5820445,5759142,4977920,11.8114624544489,16878370,11223934,121730704,116193296,237924000,25.506,12.7427957167073,12.7626410881879,74.494,38.6174391201885,35.8771240749163
1986,YR1986,Australia,AUS,..,1.868,..,..,79.2,72.7,1805300,1897625,687578,658037,656921,680313,667349,681924,635003,637242,619596,636135,499515,524984,409799,433514,361610,378569,370766,383917,367108,350975,10.4540859498065,968162,706410,8019165,7999185,16018350,14.448,..,..,85.552,..,..
1986,YR1986,Austria,AUT,..,1.45,..,..,77.8,71,665912,697410,309219,297974,327594,336781,300684,306262,258076,258036,256047,260271,239956,241456,249094,250838,196566,191996,218258,200425,253072,169984,14.318526740598,708375,375508,3971607,3598187,7569794,35.963,..,..,64.037,..,..
1986,YR1986,Belgium,BEL,..,1.54,..,..,78.23,71.4,893583,938720,364373,348456,389544,406021,387519,403913,363705,378609,350934,365743,288794,297188,279350,278744,296647,289980,304811,288036,300194,268575,13.9769554749962,839288,539094,5042826,4818997,9861823,3.977,..,..,96.023,..,..
1986,YR1986,Canada,CAN,..,1.675,..,..,79.9,73.3,2679758,2817506,1019647,966195,1192132,1244784,1224844,1251876,1142569,1143082,1022135,1038276,826547,849404,663828,676594,619801,624830,621493,605251,601709,536255,10.466409744406,1584744,1147018,13145756,12954522,26100278,23.498,..,..,76.502,..,..
1986,YR1986,Chile,CHL,..,2.589,..,..,74.918,68.742,1901869,1968977,639655,624958,604730,612391,552561,555590,483130,484239,408597,408320,326294,327361,282582,280329,263025,254349,255682,239870,201905,179865,5.25970190423878,383771,274455,6289102,6225400,12514502,17.245,..,..,82.755,..,..
1986,YR1986,Colombia,COL,..,3.269,..,..,71.716,64.975,5503632,5697349,1701035,1649045,1582607,1617630,1359042,1372127,1091673,1091184,850911,838760,665398,644077,527666,504662,444599,420155,373746,347350,299496,271360,3.69356237640124,619174,487421,14966988,14993112,29960101,32.434,..,..,67.566,..,..
1986,YR1986,Costa Rica,CRI,..,3.463,..,..,77.42,73.687,499883,520608,142181,139616,142392,144981,128055,129677,105261,105680,86021,86805,67849,68428,56449,56497,47926,47063,40713,39483,32136,31308,4.52411706591836,66384,62457,1412683,1435166,2847849,53.647,..,..,46.353,..,..
1986,YR1986,Czechia,CZE,..,1.92,..,..,74.68,67.49,1173045,1230035,356712,340352,339726,354967,332712,344882,401298,410546,423256,430940,360148,360350,280050,273655,278302,262039,308177,272193,319551,255503,11.9295950179953,768469,465316,5325087,5017139,10342227,24.664,..,..,75.336,..,..
1986,YR1986,Denmark,DNK,..,1.48,..,..,77.53,71.77,453266,473916,194606,184575,199375,210425,181255,190899,181742,190172,194495,202275,192298,200531,148715,151320,134231,132545,132142,126574,137099,124661,15.299512498513,457894,325523,2597085,2523448,5120534,15.542,..,..,84.458,..,..
1986,YR1986,Estonia,EST,..,2.18,..,..,74.9,65.5,167025,173742,55725,50801,53432,55442,58948,60222,59548,58991,56420,54060,44939,41820,56462,50720,51072,43510,54027,42388,48692,27408,11.3492766709873,121646,53154,823011,717180,1540190,29.025,..,..,70.975,..,..
1986,YR1986,Finland,FIN,..,1.6,..,..,78.76,70.56,464922,486671,172845,166110,183903,191813,185342,194533,197601,207553,213661,226792,165095,172623,144823,145854,131650,128901,140791,128591,137740,106740,12.679547128532,404678,218922,2536318,2381836,4918154,23.433,..,..,76.567,..,..
1986,YR1986,France,FRA,..,1.85,..,..,79.8,71.6,5832152,6120929,2236638,2142353,2173065,2202452,2152438,2154355,2167241,2187723,2223036,2294253,1587241,1649941,1468233,1493660,1594052,1563049,1625319,1524208,1584823,1380407,13.2024980622526,4601200,2906426,29151152,27714041,56865193,26.275,..,..,73.725,..,..
1986,YR1986,Germany,DEU,..,1.43,..,..,77.638,71.31,6001412,6283029,2999346,2845812,3293865,3492688,2993807,3181758,2735460,2846865,2480822,2585948,2392183,2452290,3047524,3123688,2433547,2453539,2350494,2182935,2463500,1643403,14.7149465882626,7573416,3863104,40611843,37108593,77720436,27.383,..,..,72.617,..,..
1986,YR1986,Greece,GRC,..,1.6,..,..,79.059,74.029,1034428,1095848,401794,382409,354662,326134,346001,325284,330467,341021,328513,329915,298995,300005,320993,311496,338740,331819,323944,314766,266673,240705,13.2695165389485,734158,588443,5059984,4907230,9967213,29.291,..,..,70.709,..,..
1986,YR1986,Hungary,HUN,..,1.84,..,..,73.23,65.31,1115978,1173287,371086,352000,307661,321178,358752,367234,446279,452879,395404,396772,353062,345167,337394,307933,336289,299756,345519,298832,342955,272891,12.5323108097149,817015,515240,5508308,5122256,10630564,34.726,..,..,65.274,..,..
1986,YR1986,Iceland,ISL,..,1.92,..,..,80.69,75.42,30835,32203,10487,10020,10886,11220,10323,10814,9287,9838,8191,8790,6748,7040,5239,5279,5370,5285,5425,5383,4800,4641,10.3120107496394,13887,11190,121010,122170,243180,10.184,..,..,89.816,..,..
1986,YR1986,Ireland,IRL,..,2.44,..,..,76.625,70.847,498892,525643,168465,160555,140756,143064,128171,127521,120743,122107,113641,116542,97790,101782,76166,80850,73257,74729,69938,69632,72598,66311,11.0330905678136,219794,170744,1772300,1767391,3539690,43.573,..,..,56.427,..,..
1986,YR1986,Israel,ISR,..,3.034,..,..,76.8,73.2,671393,697854,195102,186933,166630,173502,164467,161257,160592,154320,152215,146818,108044,103973,89350,85430,86751,79807,85311,72625,86835,70673,9.28397904272123,215995,183124,2174515,2124486,4299000,10.064,..,..,89.936,..,..
1986,YR1986,Italy,ITA,..,1.35,..,..,79.1,72.6,5188898,5440010,2314030,2224804,2275671,2338179,2025525,2054029,1889357,1886495,2001002,1988053,1742597,1714385,1887977,1830504,1789017,1699722,1797247,1657501,1735615,1483632,13.4848448694504,4558259,3073645,29115969,27480185,56596155,33.194,..,..,66.806,..,..
1986,YR1986,Japan,JPN,..,1.72,..,..,81.02,75.25,12195041,12785192,4677588,4466615,4053416,4218441,3832437,3986259,4219132,4346371,5473419,5614424,4475724,4497156,4201583,4185745,4080551,3999766,3673545,3530240,3163492,2618775,10.8551773820631,7815913,5371173,61650870,59831130,121482000,23.165,..,..,76.835,..,..
1986,YR1986,"Korea, Rep.",KOR,..,1.58,..,..,73.8,65.3,5863143,6241681,2302864,2172497,2075043,2213323,2122996,2135441,1614187,1697956,1264076,1337459,1080382,1119456,1059707,1058757,905019,841251,717667,569891,575432,442923,4.37360920122191,1132429,670096,20582576,20631098,41213674,33.321,..,..,66.679,..,..
1986,YR1986,Latvia,LVA,..,2.12,..,..,75.14,66.32,270483,273003,90805,86918,96109,100287,105223,105443,96987,94449,91036,86071,82998,75446,99432,88052,87305,73181,93472,69917,85761,44850,11.641515227532,208231,94436,1403953,1195939,2599892,31.218,..,..,68.782,..,..
1986,YR1986,Lithuania,LTU,..,2.12,..,..,76.46,67.91,402355,402309,140081,134894,143505,150483,153399,155051,127749,126150,121182,115048,114522,105923,120452,106463,117000,97787,117843,89860,102265,62216,10.4047500991134,241176,131201,1896342,1682572,3578914,34.207,..,..,65.793,..,..
1986,YR1986,Luxembourg,LUX,..,1.43,..,..,77.817,70.356,30469,32199,12887,12407,14865,14885,15622,15402,14990,15176,13523,14674,11770,12585,11584,11856,11249,11395,11832,11642,10627,7871,13.2601787217861,30155,18689,189093,179262,368355,19.275,..,..,80.725,..,..
1986,YR1986,Mexico,MEX,..,3.971,..,..,71.983,65.026,15678742,15972070,4253931,4366711,3716495,3502869,3079721,2861119,2514649,2351048,1977593,1875598,1597355,1517805,1366290,1298338,1123055,1064224,916429,863489,713605,673625,3.85651160323532,1557095,1382506,38607741,37616624,76224365,30.541,..,..,69.459,..,..
1986,YR1986,Netherlands,NLD,..,1.55,..,..,79.61,73.09,1352307,1414084,628987,601085,623649,651612,601683,626701,567564,592515,582719,615155,470853,501454,399216,418934,372143,376903,365420,349529,357731,317309,12.2473788901795,1069455,715267,7363825,7208452,14572278,32.883,..,..,67.117,..,..
1986,YR1986,New Zealand,NZL,..,1.96,..,..,77.4,71,384705,401307,152619,146836,138035,142155,135086,133323,125368,122210,119023,118809,96969,97191,82530,84052,70985,72552,71888,74018,70300,67138,10.4488841203155,197410,141793,1639133,1607167,3246300,16.22,..,..,83.78,..,..
1986,YR1986,Norway,NOR,..,1.71,..,..,79.76,72.89,399278,419058,171270,163084,156952,164810,152732,159867,150826,158338,151091,161689,132930,140566,102011,104265,94099,94350,102867,100672,114711,107196,15.9499450444569,386613,278078,2107194,2060160,4167354,28.56,..,..,71.44,..,..
